source,product_id,name,brand,category,size_text,price_nis,unit_price_text,bulk_price_text,saving_text,badges,product_url,image_url,in_stock,raw_text,scraped_at
shufersal,7296073723974,גל לאסלה לימון750 LU,,shufersal store 003,750.00 100 מיליליטר,12.9,₪1.72/100 מיליליטר,,,[],,,True,"shufersal store 003, item 7296073723974",2026-06-28T19:58:36.285467+00:00
shufersal,7296073723981,גל לאסלה לבנדר750מ LU,,shufersal store 003,750.00 100 מיליליטר,12.9,₪1.72/100 מיליליטר,,,[],,,True,"shufersal store 003, item 7296073723981",2026-06-28T19:58:36.285467+00:00
shufersal,7296073723998,נוזל כלים לימון750מ LU,,shufersal store 003,750.00 100 מיליליטר,11.9,₪1.59/100 מיליליטר,,,[],,,True,"shufersal store 003, item 7296073723998",2026-06-28T19:58:36.285467+00:00
shufersal,7296073724001,נוזל כלים תפוח750מ LU,,shufersal store 003,750.00 100 מיליליטר,11.9,₪1.59/100 מיליליטר,,,[],,,True,"shufersal store 003, item 7296073724001",2026-06-28T19:58:36.285467+00:00
shufersal,7296073724032,נוזל כלים תפוח1ל LU,,shufersal store 003,1.00 1ליטר,15.9,₪15.90/1ליטר,,,[],,,True,"shufersal store 003, item 7296073724032",2026-06-28T19:58:36.285467+00:00
shufersal,7296073724049,נוזל כלים לימון1ל LU,,shufersal store 003,1.00 1ליטר,15.9,₪15.90/1ליטר,,,[],,,True,"shufersal store 003, item 7296073724049",2026-06-28T19:58:36.285467+00:00
shufersal,7296073724056,קפס.לכביסה ירוק 36יח LU,,shufersal store 003,1.00 יחידות,37.9,₪37.90/יחידות,,,[],,,True,"shufersal store 003, item 7296073724056",2026-06-28T19:58:36.285467+00:00
shufersal,7296073724070,קפס.למדיח50י Crystal LU,,shufersal store 003,1.00 יחידות,40.9,₪40.90/יחידות,,,[],,,True,"shufersal store 003, item 7296073724070",2026-06-28T19:58:36.285467+00:00
shufersal,7296073724094,גל אורנים לניקוי1ל LU,,shufersal store 003,1.00 1ליטר,18.5,₪18.50/1ליטר,,,[],,,True,"shufersal store 003, item 7296073724094",2026-06-28T19:58:36.285467+00:00
shufersal,7296073724100,דלי מגבונים לניקוי400יLU,,shufersal store 003,1.00 יחידות,28.9,₪28.90/יחידות,,,[],,,True,"shufersal store 003, item 7296073724100",2026-06-28T19:58:36.285467+00:00
shufersal,7296073724117,אבקת כביסה אקטיב1.25ק LU,,shufersal store 003,1.25 1קילוגרם,16.9,₪13.52/1קילוגרם,,,[],,,True,"shufersal store 003, item 7296073724117",2026-06-28T19:58:36.285467+00:00
shufersal,7296073724131,אבקת כביסה בייבי 2.5ק LU,,shufersal store 003,2.50 1קילוגרם,26.9,₪10.76/1קילוגרם,,,[],,,True,"shufersal store 003, item 7296073724131",2026-06-28T19:58:36.285467+00:00
shufersal,7296073724148,ממרח אגוזי לוז וקקאו 350,,shufersal store 003,350.00 100 גרם,17.9,₪5.11/100 גרם,,,[],,,True,"shufersal store 003, item 7296073724148",2026-06-28T19:58:36.285467+00:00
shufersal,7296073724506,"מיץ לימון משומר 200 מ""ל",,shufersal store 003,200.00 100 מיליליטר,7.9,₪3.95/100 מיליליטר,,,[],,,True,"shufersal store 003, item 7296073724506",2026-06-28T19:58:36.285467+00:00
shufersal,7296073724537,"מיץ לימון משומר 500 מ""ל",,shufersal store 003,500.00 100 מיליליטר,10.9,₪2.18/100 מיליליטר,,,[],,,True,"shufersal store 003, item 7296073724537",2026-06-28T19:58:36.285467+00:00
shufersal,7296073724544,מיץ לימון טבעי זכוכית250,,shufersal store 003,250.00 100 מיליליטר,8.9,₪3.56/100 מיליליטר,,,[],,,True,"shufersal store 003, item 7296073724544",2026-06-28T19:58:36.285467+00:00
shufersal,7296073724803,10קפסולות קפה עוצמה 8,,shufersal store 003,55.00 100 גרם,22.9,₪41.64/100 גרם,,,[],,,True,"shufersal store 003, item 7296073724803",2026-06-28T19:58:36.285467+00:00
shufersal,7296073724841,10קפסולות קפה נטול קפאין,,shufersal store 003,55.00 100 גרם,22.9,₪41.64/100 גרם,,,[],,,True,"shufersal store 003, item 7296073724841",2026-06-28T19:58:36.285467+00:00
shufersal,7296073724858,10קפסולות קפה עוצמה 15,,shufersal store 003,55.00 100 גרם,22.9,₪41.64/100 גרם,,,[],,,True,"shufersal store 003, item 7296073724858",2026-06-28T19:58:36.285467+00:00
shufersal,7296073724865,10קפסולות קפה עוצמה 10,,shufersal store 003,55.00 100 גרם,22.9,₪41.64/100 גרם,,,[],,,True,"shufersal store 003, item 7296073724865",2026-06-28T19:58:36.285467+00:00
shufersal,7296073724872,10קפסולות קפה עוצמה 6,,shufersal store 003,10.00 100 גרם,22.9,₪229.00/100 גרם,,,[],,,True,"shufersal store 003, item 7296073724872",2026-06-28T19:58:36.285467+00:00
shufersal,7296073724971,מגבונים לחים לתינוק6*72י,,shufersal store 003,1.00 יחידות,24.9,₪24.90/יחידות,,,[],,,True,"shufersal store 003, item 7296073724971",2026-06-28T19:58:36.285467+00:00
shufersal,7296073725275,וופלים מצופים שוקול40*20,,shufersal store 003,800.00 100 גרם,21.9,₪2.74/100 גרם,,,[],,,True,"shufersal store 003, item 7296073725275",2026-06-28T19:58:36.285467+00:00
shufersal,7296073725367,סלט חומוס+מסבחה 400ג,,shufersal store 003,400.00 100 גרם,11.9,₪2.98/100 גרם,,,[],,,True,"shufersal store 003, item 7296073725367",2026-06-28T19:58:36.285467+00:00
shufersal,7296073725374,סלט חומוס+טחינה 400 גרם,,shufersal store 003,400.00 100 גרם,11.9,₪2.98/100 גרם,,,[],,,True,"shufersal store 003, item 7296073725374",2026-06-28T19:58:36.285467+00:00
shufersal,7296073725381,חומוס אבו גוש 250 גרם,,shufersal store 003,250.00 100 גרם,13.9,₪5.56/100 גרם,,,[],,,True,"shufersal store 003, item 7296073725381",2026-06-28T19:58:36.285467+00:00
shufersal,7296073725398,חומוס מסבחה 250 גרם,,shufersal store 003,250.00 100 גרם,13.9,₪5.56/100 גרם,,,[],,,True,"shufersal store 003, item 7296073725398",2026-06-28T19:58:36.285467+00:00
shufersal,7296073725404,חומוס מסעדות 250 גרם,,shufersal store 003,250.00 100 גרם,13.9,₪5.56/100 גרם,,,[],,,True,"shufersal store 003, item 7296073725404",2026-06-28T19:58:36.285467+00:00
shufersal,7296073725411,חציל במיונז 250 גרם,,shufersal store 003,250.00 100 גרם,13.9,₪5.56/100 גרם,,,[],,,True,"shufersal store 003, item 7296073725411",2026-06-28T19:58:36.285467+00:00
shufersal,7296073725428,רצועות פלפל 250 גרם,,shufersal store 003,250.00 100 גרם,13.9,₪5.56/100 גרם,,,[],,,True,"shufersal store 003, item 7296073725428",2026-06-28T19:58:36.285467+00:00
shufersal,7296073725435,סלט טחינה 250 גרם,,shufersal store 003,250.00 100 גרם,13.9,₪5.56/100 גרם,,,[],,,True,"shufersal store 003, item 7296073725435",2026-06-28T19:58:36.285467+00:00
shufersal,7296073725442,סלט חציל בטעם כבד 250גרם,,shufersal store 003,250.00 100 גרם,13.9,₪5.56/100 גרם,,,[],,,True,"shufersal store 003, item 7296073725442",2026-06-28T19:58:36.285467+00:00
shufersal,7296073725459,סלט חציל תאילנדי 250 גרם,,shufersal store 003,250.00 100 גרם,14.9,₪5.96/100 גרם,,,[],,,True,"shufersal store 003, item 7296073725459",2026-06-28T19:58:36.285467+00:00
shufersal,7296073725466,סלט טחינה 400 גרם,,shufersal store 003,400.00 100 גרם,15.9,₪3.98/100 גרם,,,[],,,True,"shufersal store 003, item 7296073725466",2026-06-28T19:58:36.285467+00:00
shufersal,7296073725473,סלט כרוב אדום 400 גרם,,shufersal store 003,400.00 100 גרם,15.9,₪3.98/100 גרם,,,[],,,True,"shufersal store 003, item 7296073725473",2026-06-28T19:58:36.285467+00:00
shufersal,7296073725480,סלט חציל במיונז 400 גרם,,shufersal store 003,400.00 100 גרם,15.9,₪3.98/100 גרם,,,[],,,True,"shufersal store 003, item 7296073725480",2026-06-28T19:58:36.285467+00:00
shufersal,7296073725497,חצילים על האש 400ג,,shufersal store 003,400.00 100 גרם,15.9,₪3.98/100 גרם,,,[],,,True,"shufersal store 003, item 7296073725497",2026-06-28T19:58:36.285467+00:00
shufersal,7296073725503,חציל בטחינה 400 גרם,,shufersal store 003,400.00 100 גרם,15.9,₪3.98/100 גרם,,,[],,,True,"shufersal store 003, item 7296073725503",2026-06-28T19:58:36.285467+00:00
shufersal,7296073725510,סלט מטבוחה פיקנטי 400 גר,,shufersal store 003,400.00 100 גרם,15.9,₪3.98/100 גרם,,,[],,,True,"shufersal store 003, item 7296073725510",2026-06-28T19:58:36.285467+00:00
shufersal,7296073725527,רצועות סלק 400 גרם,,shufersal store 003,400.00 100 גרם,15.9,₪3.98/100 גרם,,,[],,,True,"shufersal store 003, item 7296073725527",2026-06-28T19:58:36.285467+00:00
shufersal,7296073725534,"סלט תפו""א 400 גרם",,shufersal store 003,400.00 100 גרם,15.9,₪3.98/100 גרם,,,[],,,True,"shufersal store 003, item 7296073725534",2026-06-28T19:58:36.285467+00:00
shufersal,7296073725541,סלט גזר מרוקאי 400 גרם,,shufersal store 003,400.00 100 גרם,15.9,₪3.98/100 גרם,,,[],,,True,"shufersal store 003, item 7296073725541",2026-06-28T19:58:36.285467+00:00
shufersal,7296073725558,סלט קולסלאו 400 גרם,,shufersal store 003,400.00 100 גרם,15.9,₪3.98/100 גרם,,,[],,,True,"shufersal store 003, item 7296073725558",2026-06-28T19:58:36.285467+00:00
shufersal,7296073725565,חומוס אסלי 400 גרם,,shufersal store 003,400.00 100 גרם,11.9,₪2.98/100 גרם,,,[],,,True,"shufersal store 003, item 7296073725565",2026-06-28T19:58:36.285467+00:00
shufersal,7296073725589,חומוס 700 גרם,,shufersal store 003,700.00 100 גרם,11.9,₪1.70/100 גרם,,,[],,,True,"shufersal store 003, item 7296073725589",2026-06-28T19:58:36.285467+00:00
shufersal,7296073725596,סלט טונה עם ירקות 250 גר,,shufersal store 003,250.00 100 גרם,23.9,₪9.56/100 גרם,,,[],,,True,"shufersal store 003, item 7296073725596",2026-06-28T19:58:36.285467+00:00
shufersal,7296073725602,דלעת ארוזה (ק),,shufersal store 003,1.00 1קילוגרם,13.9,₪13.90/1קילוגרם,,,[],,,True,"shufersal store 003, item 7296073725602",2026-06-28T19:58:36.285467+00:00
shufersal,7296073725619,סלט ביצים 250 גרם,,shufersal store 003,250.00 100 גרם,23.9,₪9.56/100 גרם,,,[],,,True,"shufersal store 003, item 7296073725619",2026-06-28T19:58:36.285467+00:00
shufersal,7296073725633,מטבוחה פיקנטית 250 גרם,,shufersal store 003,250.00 100 גרם,13.9,₪5.56/100 גרם,,,[],,,True,"shufersal store 003, item 7296073725633",2026-06-28T19:58:36.285467+00:00
shufersal,7296073725640,מעדן חצילים 250 גרם,,shufersal store 003,250.00 100 גרם,13.9,₪5.56/100 גרם,,,[],,,True,"shufersal store 003, item 7296073725640",2026-06-28T19:58:36.285467+00:00
shufersal,7296073725657,סלט טורקי 250 גרם,,shufersal store 003,250.00 100 גרם,13.9,₪5.56/100 גרם,,,[],,,True,"shufersal store 003, item 7296073725657",2026-06-28T19:58:36.285467+00:00
shufersal,7296073725923,"אורז יסמין 1 ק""ג RIZELLE",,shufersal store 003,1.00 1קילוגרם,13.9,₪13.90/1קילוגרם,,,[],,,True,"shufersal store 003, item 7296073725923",2026-06-28T19:58:36.285467+00:00
shufersal,7296073725930,"אורז בסמטי 1 ק""ג ARNO",,shufersal store 003,1.00 1קילוגרם,14.9,₪14.90/1קילוגרם,,,[],,,True,"shufersal store 003, item 7296073725930",2026-06-28T19:58:36.285467+00:00
shufersal,7296073725947,פתיתים אפויים קוסקוס 500,,shufersal store 003,500.00 100 גרם,7.9,₪1.58/100 גרם,,,[],,,True,"shufersal store 003, item 7296073725947",2026-06-28T19:58:36.285467+00:00
shufersal,7296073725954,פתיתים אפויים אורז 500 ג,,shufersal store 003,500.00 100 גרם,7.9,₪1.58/100 גרם,,,[],,,True,"shufersal store 003, item 7296073725954",2026-06-28T19:58:36.285467+00:00
shufersal,7296073726104,עלי חסה לאליק שטופים (ק),,shufersal store 003,180.00 100 גרם,13.9,₪7.72/100 גרם,,,[],,,True,"shufersal store 003, item 7296073726104",2026-06-28T19:58:36.285467+00:00
shufersal,7296073726111,קרם קוקוס 21-22% 400מ FU,,shufersal store 003,400.00 100 מיליליטר,10.9,₪2.73/100 מיליליטר,,,[],,,True,"shufersal store 003, item 7296073726111",2026-06-28T19:58:36.285467+00:00
shufersal,7296073726128,"נוזל קוקוס 400 מ""ל FU",,shufersal store 003,400.00 100 מיליליטר,7.9,₪1.98/100 מיליליטר,,,[],,,True,"shufersal store 003, item 7296073726128",2026-06-28T19:58:36.285467+00:00
shufersal,7296073726272,איולי שום 250 גרם,,shufersal store 003,250.00 100 גרם,15.9,₪6.36/100 גרם,,,[],,,True,"shufersal store 003, item 7296073726272",2026-06-28T19:58:36.285467+00:00
shufersal,7296073726296,איולי פסטו 250 גרם,,shufersal store 003,250.00 100 גרם,15.9,₪6.36/100 גרם,,,[],,,True,"shufersal store 003, item 7296073726296",2026-06-28T19:58:36.285467+00:00
shufersal,7296073726326,איולי עשבי תיבול 250 גרם,,shufersal store 003,250.00 100 גרם,15.9,₪6.36/100 גרם,,,[],,,True,"shufersal store 003, item 7296073726326",2026-06-28T19:58:36.285467+00:00
shufersal,7296073726333,איולי לימון 250 גרם,,shufersal store 003,250.00 100 גרם,15.9,₪6.36/100 גרם,,,[],,,True,"shufersal store 003, item 7296073726333",2026-06-28T19:58:36.285467+00:00
shufersal,7296073726340,איולי חריף 250 גרם,,shufersal store 003,250.00 100 גרם,15.9,₪6.36/100 גרם,,,[],,,True,"shufersal store 003, item 7296073726340",2026-06-28T19:58:36.285467+00:00
shufersal,7296073726494,דאו.פלורל 150מ LAMOON,,shufersal store 003,150.00 100 מיליליטר,15.9,₪10.60/100 מיליליטר,,,[],,,True,"shufersal store 003, item 7296073726494",2026-06-28T19:58:36.285467+00:00
shufersal,7296073726500,דאו.קוטון 150מ LAMOON,,shufersal store 003,150.00 100 מיליליטר,15.9,₪10.60/100 מיליליטר,,,[],,,True,"shufersal store 003, item 7296073726500",2026-06-28T19:58:36.285467+00:00
shufersal,7296073726517,דאו.אקווה150מל LAMOON,,shufersal store 003,150.00 100 מיליליטר,15.9,₪10.60/100 מיליליטר,,,[],,,True,"shufersal store 003, item 7296073726517",2026-06-28T19:58:36.285467+00:00
shufersal,7296073726524,דאו.פיור 150מ LAMOON,,shufersal store 003,150.00 100 מיליליטר,15.9,₪10.60/100 מיליליטר,,,[],,,True,"shufersal store 003, item 7296073726524",2026-06-28T19:58:36.285467+00:00
shufersal,7296073726562,שוקלד מריר ללתס100 DUBRO,,shufersal store 003,100.00 100 גרם,18.9,₪18.90/100 גרם,,,[],,,True,"shufersal store 003, item 7296073726562",2026-06-28T19:58:36.285467+00:00
shufersal,7296073726593,שוקולד חלב+אגוז ללתס100ג,,shufersal store 003,100.00 100 גרם,18.9,₪18.90/100 גרם,,,[],,,True,"shufersal store 003, item 7296073726593",2026-06-28T19:58:36.285467+00:00
shufersal,7296073727842,פסטרמה מעושנת במעשנה 300,,shufersal store 003,300.00 100 גרם,27.9,₪9.30/100 גרם,,,[],,,True,"shufersal store 003, item 7296073727842",2026-06-28T19:58:36.285467+00:00
shufersal,7296073727859,פסטרמה מקורמלת בדבש300ג,,shufersal store 003,300.00 100 גרם,27.9,₪9.30/100 גרם,,,[],,,True,"shufersal store 003, item 7296073727859",2026-06-28T19:58:36.285467+00:00
shufersal,7296073727866,פסטרמה צרובה על הגריל300,,shufersal store 003,300.00 100 גרם,27.9,₪9.30/100 גרם,,,[],,,True,"shufersal store 003, item 7296073727866",2026-06-28T19:58:36.285467+00:00
shufersal,7296073727873,פסטרמה ברביקיו 300 גרם,,shufersal store 003,300.00 100 גרם,29.9,₪9.97/100 גרם,,,[],,,True,"shufersal store 003, item 7296073727873",2026-06-28T19:58:36.285467+00:00
shufersal,7296073727880,פסטרמה 4 סוגי פלפלים 300,,shufersal store 003,300.00 100 גרם,29.9,₪9.97/100 גרם,,,[],,,True,"shufersal store 003, item 7296073727880",2026-06-28T19:58:36.285467+00:00
shufersal,7296073727903,פסטרמה בסגנון רומני300ג,,shufersal store 003,300.00 100 גרם,29.9,₪9.97/100 גרם,,,[],,,True,"shufersal store 003, item 7296073727903",2026-06-28T19:58:36.285467+00:00
shufersal,7296073727910,זוג נקניק סלמי+פסטרמה700,,shufersal store 003,700.00 100 גרם,29.9,₪4.27/100 גרם,,,[],,,True,"shufersal store 003, item 7296073727910",2026-06-28T19:58:36.285467+00:00
shufersal,7296073727941,נקניק סלמי תה פרוס 500 ג,,shufersal store 003,500.00 100 גרם,19.9,₪3.98/100 גרם,,,[],,,True,"shufersal store 003, item 7296073727941",2026-06-28T19:58:36.285467+00:00
shufersal,7296073727958,נקניקיות 400 גרם,,shufersal store 003,400.00 100 גרם,13.9,₪3.48/100 גרם,,,[],,,True,"shufersal store 003, item 7296073727958",2026-06-28T19:58:36.285467+00:00
shufersal,7296073727965,"נקניקיות עוף 1 ק""ג",,shufersal store 003,1.00 1קילוגרם,27.9,₪27.90/1קילוגרם,,,[],,,True,"shufersal store 003, item 7296073727965",2026-06-28T19:58:36.285467+00:00
shufersal,7296073728313,אבקת כביסה אקטיב 2.5קג,,shufersal store 003,2.50 1קילוגרם,26.9,₪10.76/1קילוגרם,,,[],,,True,"shufersal store 003, item 7296073728313",2026-06-28T19:58:36.285467+00:00
shufersal,7296073728320,אבקת כביסה אקטיב5ק XPO,,shufersal store 003,5.00 1קילוגרם,47.9,₪9.58/1קילוגרם,,,[],,,True,"shufersal store 003, item 7296073728320",2026-06-28T19:58:36.285467+00:00
shufersal,7296073728665,נקנקיות מרגז פרימיום 400,,shufersal store 003,400.00 100 גרם,39.9,₪9.98/100 גרם,,,[],,,True,"shufersal store 003, item 7296073728665",2026-06-28T19:58:36.285467+00:00
shufersal,7296073728689,נקנקיו.מיני מרגז400אסדור,,shufersal store 003,400.00 100 גרם,39.9,₪9.98/100 גרם,,,[],,,True,"shufersal store 003, item 7296073728689",2026-06-28T19:58:36.285467+00:00
shufersal,7296073728696,קבב אסאדו 400 גרם,,shufersal store 003,400.00 100 גרם,39.9,₪9.98/100 גרם,,,[],,,True,"shufersal store 003, item 7296073728696",2026-06-28T19:58:36.285467+00:00
shufersal,7296073728795,פלפל שחור גרוס במיכל90ג,,shufersal store 003,90.00 100 גרם,14.9,₪16.56/100 גרם,,,[],,,True,"shufersal store 003, item 7296073728795",2026-06-28T19:58:36.285467+00:00
shufersal,7296073728801,פלפל שחור טחון במיכל 100,,shufersal store 003,100.00 100 גרם,14.9,₪14.90/100 גרם,,,[],,,True,"shufersal store 003, item 7296073728801",2026-06-28T19:58:36.285467+00:00
shufersal,7296073728818,פפריקה מתוקה במיכל 100ג,,shufersal store 003,100.00 100 גרם,12.9,₪12.90/100 גרם,,,[],,,True,"shufersal store 003, item 7296073728818",2026-06-28T19:58:36.285467+00:00
shufersal,7296073728825,שום גבישי במיכל גדול120ג,,shufersal store 003,120.00 100 גרם,12.9,₪10.75/100 גרם,,,[],,,True,"shufersal store 003, item 7296073728825",2026-06-28T19:58:36.285467+00:00
shufersal,7296073728832,כורכום במיכל גדול 100 גר,,shufersal store 003,100.00 100 גרם,12.9,₪12.90/100 גרם,,,[],,,True,"shufersal store 003, item 7296073728832",2026-06-28T19:58:36.285467+00:00
shufersal,7296073728849,גריל עוף במיכל גדול120ג,,shufersal store 003,120.00 100 גרם,12.9,₪10.75/100 גרם,,,[],,,True,"shufersal store 003, item 7296073728849",2026-06-28T19:58:36.285467+00:00
shufersal,7296073728856,כמון במיכל גדול 100 גרם,,shufersal store 003,100.00 100 גרם,12.9,₪12.90/100 גרם,,,[],,,True,"shufersal store 003, item 7296073728856",2026-06-28T19:58:36.285467+00:00
shufersal,7296073728863,קינמון טחון במיכל גדול90,,shufersal store 003,90.00 100 גרם,12.9,₪14.33/100 גרם,,,[],,,True,"shufersal store 003, item 7296073728863",2026-06-28T19:58:36.285467+00:00
shufersal,7296073728870,זעתר במיכל גדול 100 גרם,,shufersal store 003,100.00 100 גרם,12.9,₪12.90/100 גרם,,,[],,,True,"shufersal store 003, item 7296073728870",2026-06-28T19:58:36.285467+00:00
shufersal,7296073728887,אורגנו במיכל גדול 40 גרם,,shufersal store 003,40.00 100 גרם,12.9,₪32.25/100 גרם,,,[],,,True,"shufersal store 003, item 7296073728887",2026-06-28T19:58:36.285467+00:00
shufersal,7296073728894,צילי גרוס במיכל גדול70ג,,shufersal store 003,70.00 100 גרם,12.9,₪18.43/100 גרם,,,[],,,True,"shufersal store 003, item 7296073728894",2026-06-28T19:58:36.285467+00:00
shufersal,7296073728900,תבלין שווארמה במיכל 100ג,,shufersal store 003,100.00 100 גרם,12.9,₪12.90/100 גרם,,,[],,,True,"shufersal store 003, item 7296073728900",2026-06-28T19:58:36.285467+00:00
shufersal,7296073728917,פפריקה מתוקה בשמן 400 גר,,shufersal store 003,400.00 100 גרם,24.9,₪6.23/100 גרם,,,[],,,True,"shufersal store 003, item 7296073728917",2026-06-28T19:58:36.285467+00:00
shufersal,7296073728924,פלפל שחור גרוס בשקית80ג,,shufersal store 003,80.00 100 גרם,13.9,₪17.38/100 גרם,,,[],,,True,"shufersal store 003, item 7296073728924",2026-06-28T19:58:36.285467+00:00
shufersal,7296073728931,פלפל שחור טחון בשקית80ג,,shufersal store 003,80.00 100 גרם,13.9,₪17.38/100 גרם,,,[],,,True,"shufersal store 003, item 7296073728931",2026-06-28T19:58:36.285467+00:00
shufersal,7296073728948,פפריקה מתוקה בשקית 80גרם,,shufersal store 003,80.00 100 גרם,7.9,₪9.88/100 גרם,,,[],,,True,"shufersal store 003, item 7296073728948",2026-06-28T19:58:36.285467+00:00
shufersal,7296073728955,שום גבישי בשקית 80 גרם,,shufersal store 003,80.00 100 גרם,9.9,₪12.38/100 גרם,,,[],,,True,"shufersal store 003, item 7296073728955",2026-06-28T19:58:36.285467+00:00
shufersal,7296073728962,כורכום טחון בשקית 80 גרם,,shufersal store 003,80.00 100 גרם,7.9,₪9.88/100 גרם,,,[],,,True,"shufersal store 003, item 7296073728962",2026-06-28T19:58:36.285467+00:00
shufersal,7296073728979,גריל עוף בשקית 80 גרם,,shufersal store 003,80.00 100 גרם,7.9,₪9.88/100 גרם,,,[],,,True,"shufersal store 003, item 7296073728979",2026-06-28T19:58:36.285467+00:00
shufersal,7296073728986,מלח לימון בשקית 80 גרם,,shufersal store 003,80.00 100 גרם,7.9,₪9.88/100 גרם,,,[],,,True,"shufersal store 003, item 7296073728986",2026-06-28T19:58:36.285467+00:00
shufersal,7296073728993,כמון טחון בשקית 80 גרם,,shufersal store 003,80.00 100 גרם,7.9,₪9.88/100 גרם,,,[],,,True,"shufersal store 003, item 7296073728993",2026-06-28T19:58:36.285467+00:00
shufersal,7296073729006,אורגנו בשקית 20 גרם,,shufersal store 003,20.00 100 גרם,7.9,₪39.50/100 גרם,,,[],,,True,"shufersal store 003, item 7296073729006",2026-06-28T19:58:36.285467+00:00
shufersal,7296073729112,טונה בשמן 4*140ג סבסטיאן,,shufersal store 003,560.00 100 גרם,26.9,₪4.80/100 גרם,,,[],,,True,"shufersal store 003, item 7296073729112",2026-06-28T19:58:36.285467+00:00
shufersal,7296073729129,טונה מי מלח4*140סבסטיאן,,shufersal store 003,560.00 100 גרם,26.9,₪4.80/100 גרם,,,[],,,True,"shufersal store 003, item 7296073729129",2026-06-28T19:58:36.285467+00:00
shufersal,7296073729136,טונה בשמן4*140ג SURINIA,,shufersal store 003,560.00 100 גרם,26.9,₪4.80/100 גרם,,,[],,,True,"shufersal store 003, item 7296073729136",2026-06-28T19:58:36.285467+00:00
shufersal,7296073729143,טונה מי מלח4*140 SURINIA,,shufersal store 003,560.00 100 גרם,26.9,₪4.80/100 גרם,,,[],,,True,"shufersal store 003, item 7296073729143",2026-06-28T19:58:36.285467+00:00
shufersal,7296073729501,מטבעות שוקולד חלב 36 גרם,,shufersal store 003,36.00 100 גרם,4.9,₪13.61/100 גרם,,,[],,,True,"shufersal store 003, item 7296073729501",2026-06-28T19:58:36.285467+00:00
shufersal,7296073730156,ענבים ירוקים /טלי,,shufersal store 003,1.00 1קילוגרם,24.9,₪24.90/1קילוגרם,,,[],,,True,"shufersal store 003, item 7296073730156",2026-06-28T19:58:36.285467+00:00
shufersal,7296073730163,ענבים ירוקים,,shufersal store 003,1.00 1קילוגרם,24.9,₪24.90/1קילוגרם,,,[],,,True,"shufersal store 003, item 7296073730163",2026-06-28T19:58:36.285467+00:00
shufersal,7296073730194,שמפו לסירוק קל KIDS 700,,shufersal store 003,700.00 100 מיליליטר,17.9,₪2.56/100 מיליליטר,,,[],,,True,"shufersal store 003, item 7296073730194",2026-06-28T19:58:36.285467+00:00
shufersal,7296073730200,מרכך לסירוק קל KIDS 700,,shufersal store 003,700.00 100 מיליליטר,17.9,₪2.56/100 מיליליטר,,,[],,,True,"shufersal store 003, item 7296073730200",2026-06-28T19:58:36.285467+00:00
shufersal,7296073730774,שניצל דק ענק קריספי720ג,,shufersal store 003,720.00 100 גרם,37.9,₪5.26/100 גרם,,,[],,,True,"shufersal store 003, item 7296073730774",2026-06-28T19:58:36.285467+00:00
shufersal,7296073730781,שניצל דק ענק שומשום720ג,,shufersal store 003,720.00 100 גרם,37.9,₪5.26/100 גרם,,,[],,,True,"shufersal store 003, item 7296073730781",2026-06-28T19:58:36.285467+00:00
shufersal,7296073730798,שניצל מיני דינוזאור 600ג,,shufersal store 003,600.00 100 גרם,34.9,₪5.82/100 גרם,,,[],,,True,"shufersal store 003, item 7296073730798",2026-06-28T19:58:36.285467+00:00
shufersal,7296073730804,שניצל מיני דובונים 600ג,,shufersal store 003,600.00 100 גרם,34.9,₪5.82/100 גרם,,,[],,,True,"shufersal store 003, item 7296073730804",2026-06-28T19:58:36.285467+00:00
shufersal,7296073730811,מקלוני שניצל שומשום 600,,shufersal store 003,600.00 100 גרם,34.9,₪5.82/100 גרם,,,[],,,True,"shufersal store 003, item 7296073730811",2026-06-28T19:58:36.285467+00:00
shufersal,7296073730828,שניצלונים 600 גרם,,shufersal store 003,600.00 100 גרם,19.9,₪3.32/100 גרם,,,[],,,True,"shufersal store 003, item 7296073730828",2026-06-28T19:58:36.285467+00:00
shufersal,7296073730835,שניצלונים שומשום 600 גרם,,shufersal store 003,600.00 100 גרם,19.9,₪3.32/100 גרם,,,[],,,True,"shufersal store 003, item 7296073730835",2026-06-28T19:58:36.285467+00:00
shufersal,7296073730859,"רוטב ישראלי לסלט 300 מ""ל",,shufersal store 003,300.00 100 מיליליטר,15.9,₪5.30/100 מיליליטר,,,[],,,True,"shufersal store 003, item 7296073730859",2026-06-28T19:58:36.285467+00:00
shufersal,7296073730866,רוטב אלף האיים לסלט 300,,shufersal store 003,300.00 100 גרם,15.9,₪5.30/100 גרם,,,[],,,True,"shufersal store 003, item 7296073730866",2026-06-28T19:58:36.285467+00:00
shufersal,7296073730873,רוטב ויניגרט חרדל 300ג,,shufersal store 003,300.00 100 גרם,15.9,₪5.30/100 גרם,,,[],,,True,"shufersal store 003, item 7296073730873",2026-06-28T19:58:36.285467+00:00
shufersal,7296073730880,רוטב ויניגרט הדרים 300ג,,shufersal store 003,300.00 100 גרם,15.9,₪5.30/100 גרם,,,[],,,True,"shufersal store 003, item 7296073730880",2026-06-28T19:58:36.285467+00:00
shufersal,7296073730965,שמן זית כתית XO מטאו500מ,,shufersal store 003,500.00 100 מיליליטר,49.9,₪9.98/100 מיליליטר,,,[],,,True,"shufersal store 003, item 7296073730965",2026-06-28T19:58:36.285467+00:00
